Romben@lemmy.ca,10,19,1,38,72,5,0,0,0,1,0,6,82,0,0,0,0,0,0,0,0,0,101,35,0,0,9,2,0,0,0,0
anonymous1691296202@lemmy.world,145,1,0,0,0,0,0,0,0,0,0,0,56,40,0,38,35,9,0,0,0,24,0,0,0,0,0,0,27,0,0,0
L_Take@lemm.ee,227,0,0,0,0,18,0,0,0,0,0,0,0,0,26,0,22,0,0,0,0,0,38,0,0,0,0,4,0,41,0,0
GFish@lemm.ee,255,0,0,0,0,3,0,0,0,0,0,0,0,0,33,0,17,0,0,0,0,0,38,0,0,0,0,4,0,24,0,0
mike@postit.quantentoast.de,3,0,0,0,0,8,0,0,0,0,0,0,3,1,0,0,0,0,0,173,16,0,96,62,9,0,0,0,0,0,0,0
beteigeuze@feddit.de,66,17,0,0,0,6,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,3,0,45,0,0,12,0,57,0,4
porn@burggit.moe,90,3,2,0,0,24,0,0,0,0,0,0,113,11,8,3,0,0,0,0,0,4,0,0,16,2,0,0,0,95,1,0
KargarocP4@startrek.website,191,0,2,8,56,38,0,0,0,0,0,4,5,55,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,1,0,0
LightnyCrimson@lemmy.world,35,10,1,2,3,42,0,0,0,0,7,2,6,23,3,18,1,0,0,1,7,67,58,4,8,8,1,30,11,18,6,0
Grumer@feddit.de,37,60,0,0,0,19,0,44,0,19,17,28,0,0,0,0,0,0,46,8,0,4,8,24,26,0,0,0,0,20,10,0
Claymore@lemm.ee,94,0,0,12,19,2,44,41,24,4,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,118,0,0
drbluefall@toast.ooo,130,0,0,0,0,22,0,8,0,1,0,0,0,0,0,0,0,0,0,0,15,167,30,0,0,0,0,0,0,9,0,0
rookiCookie@lemmy.world,42,5,89,1,0,14,0,0,0,0,1,0,9,0,0,38,16,0,0,0,0,29,0,76,9,0,0,0,0,0,41,0
chris261090@feddit.de,132,61,11,21,6,2,0,0,0,0,0,0,83,1,0,0,15,0,0,0,0,0,0,0,0,0,0,5,9,18,0,0
Aloso@lemmyrs.org,29,0,0,10,10,0,0,0,0,0,18,0,6,0,5,0,0,0,0,0,8,105,2,0,11,9,1,148,0,0,0,0
President_Pyrus@feddit.dk,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,333,0,0
Gam3r_Lab3@lemmy.world,0,14,26,27,28,20,48,5,8,17,8,5,29,12,1,0,10,5,0,0,4,1,30,0,2,3,8,42,7,16,0,0
sami@lemmy.zip,3,1,1,0,1,48,0,5,0,1,0,122,0,0,0,0,64,0,0,5,0,1,34,0,0,0,0,0,0,48,16,20
mitkah@feddit.de,8,6,2,2,3,3,1,0,35,4,0,0,10,11,6,192,0,65,0,0,0,0,10,0,0,0,0,2,1,0,0,0
lemmyrob23@geddit.social,55,0,0,0,0,46,24,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,243,0,0
AbsolutDestruction@lemmy.world,3,0,0,36,0,4,0,0,0,0,64,0,0,0,0,0,73,0,0,0,0,31,87,0,0,0,0,0,0,0,61,0
CatotheCat@lemmy.world,17,0,0,4,2,4,0,0,12,35,0,37,28,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,43,0,0
rexvizsla@lemmy.world,228,1,31,10,2,0,0,0,3,0,0,0,29,0,0,0,0,0,0,0,39,0,0,0,0,0,11,0,0,0,0,0
Kagemaru@lemmy.world,7,32,100,46,0,23,0,0,29,10,0,0,3,6,0,4,0,7,0,0,1,2,10,4,33,4,14,19,0,25,0,5
pornalt@reddthat.com,92,4,0,0,1,12,0,0,0,0,0,0,109,11,7,9,0,0,0,0,0,1,0,0,18,0,0,0,0,88,2,0
Solaryo@lemmy.world,5,0,0,0,0,8,0,0,0,0,19,0,14,0,0,0,159,40,0,0,0,14,23,0,28,0,16,0,0,24,2,0
Snek@feddit.ch,40,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,2,0,0,0,0,0,0,259,0,15
ace@lemmy.ananace.dev,54,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,284,0,1,0,0,0,0,1,0,0
opperhenk@lemmy.henknet.org,77,0,0,0,0,3,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,19,74,1
GaWran@lemmy.world,175,0,0,17,4,1,0,0,0,0,0,24,35,0,0,0,8,0,4,0,0,0,82,0,0,0,0,0,0,0,0,0
cwilliams@beehaw.org,33,14,0,0,0,21,0,0,0,1,109,2,0,0,0,13,114,0,0,0,0,3,0,0,0,17,0,2,0,24,3,2
pronalt@lemmynsfw.com,95,2,1,0,0,11,0,0,0,1,0,0,105,11,9,2,0,0,0,0,0,2,0,0,21,2,0,0,0,87,0,0
diemehrheit@feddit.de,162,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0
soullioness@lemmy.world,74,1,1,2,83,79,0,2,4,11,0,10,8,1,37,1,1,21,0,0,2,19,4,0,0,2,0,8,0,0,0,0
tinhoso_indolente@lemmy.eco.br,132,1,4,0,0,41,0,0,0,0,0,0,43,0,0,0,113,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
totally_notAcat@lemmy.blahaj.zone,213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,121,0,1,0,0,0,7,0,1,0,0
Zephyr@lemmy.blahaj.zone,45,9,0,0,81,4,0,0,142,0,1,0,24,0,0,0,0,0,0,0,0,0,23,0,0,0,13,6,0,0,0,0
windeule@feddit.de,13,0,0,0,0,5,0,0,0,0,45,0,59,0,0,0,49,0,0,0,68,0,36,0,10,30,0,0,0,34,0,0
Nate@postit.quantentoast.de,4,0,0,0,0,12,0,0,0,0,5,4,2,0,0,0,0,0,0,139,35,0,41,68,35,0,0,0,0,1,0,0
TemeK@lemm.ee,172,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0
Lhlmarques@lemmy.world,207,0,0,0,0,15,0,0,0,0,0,0,73,0,0,0,0,0,0,0,6,0,0,0,30,2,0,15,0,1,0,0
squaresinger@feddit.de,133,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,173,1,1
lavafroth@programming.dev,76,1,26,5,1,2,0,0,0,0,0,0,12,188,1,0,0,0,3,23,5,0,0,0,0,0,0,0,0,0,0,0
pronalt@pornlemmy.com,79,4,2,0,0,10,0,0,0,0,0,0,110,12,7,0,0,0,2,0,0,1,1,0,20,1,0,0,0,92,1,0
Tekomepossenomo@lemmy.world,0,0,0,0,0,13,0,0,0,0,2,0,1,0,0,1,192,8,0,1,3,0,38,0,0,0,0,1,2,82,12,1
heeeeeeee@lemmy.world,8,131,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,64,3,0,0,0,0,0,0,0,0
mjdiliscia@lemm.ee,56,0,0,0,12,2,0,0,0,17,0,0,3,4,0,0,37,19,0,0,0,94,38,2,0,0,0,0,0,36,19,0
idkwhattoputasmyusername@lemmy.world,210,0,0,6,0,6,0,0,2,3,1,8,11,0,0,14,3,0,0,6,0,4,10,6,0,6,3,3,7,21,10,3
ThetaDev@lemmy.fmhy.net,6,63,8,3,4,5,0,0,24,143,69,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0
scew@lemmy.world,98,2,0,0,0,0,0,0,0,0,0,0,2,1,62,108,53,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0
NotSpez@lemmy.world,2,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,56,75,169,0,0
A10@kerala.party,0,13,7,2,22,5,4,6,3,0,28,30,28,0,0,4,47,0,0,0,0,6,4,0,0,1,0,0,0,92,30,1
Ow0cast@sh.itjust.works,51,0,0,0,0,6,0,0,0,0,0,3,12,0,0,0,84,168,0,0,0,0,10,0,0,6,0,0,0,0,0,0
inlandempire@jlai.lu,13,0,0,1,3,25,0,0,0,0,0,0,0,0,0,0,31,9,0,0,1,11,89,21,0,0,0,1,10,98,18,0
sherman@kerala.party,0,2,5,14,26,5,2,12,1,3,21,17,43,0,0,2,5,0,0,0,0,34,2,0,0,3,1,0,0,86,40,7
Henk4Life@lemmy.world,69,1,1,1,9,50,0,0,22,31,86,0,11,0,0,2,0,0,0,0,0,4,26,0,0,0,0,1,0,0,18,0
slowpowke@nano.garden,63,1,33,0,7,40,16,13,1,0,16,3,0,0,0,0,0,0,6,10,0,1,118,0,0,0,0,0,0,0,1,0
kencombos@lemmy.world,54,69,8,0,0,35,33,4,2,0,0,0,0,0,0,0,1,0,0,0,8,26,61,7,0,0,3,33,0,0,0,0
Hondadude719@lemmy.world,72,3,17,1,44,0,0,0,0,0,0,0,1,10,0,0,0,23,1,0,23,32,7,0,12,77,0,5,0,0,0,0
admin@nano.garden,67,8,30,0,2,40,19,12,0,0,23,0,0,0,0,0,0,0,6,11,1,0,104,0,0,0,0,0,0,0,7,0
SuperApples@lemmy.world,208,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
Mystimorphix@lemmy.ml,123,3,25,9,23,21,2,0,0,0,6,32,38,19,0,0,0,0,0,0,0,6,4,0,0,0,1,5,21,9,1,1
Fish@midwest.social,75,0,1,0,0,11,82,21,20,0,40,1,5,1,0,0,0,0,0,0,8,18,0,1,0,0,26,2,10,1,0,0
CriticalSilence@feddit.de,124,6,2,6,10,2,0,0,0,0,0,0,0,0,0,36,15,0,0,0,0,0,0,0,0,0,0,0,57,67,0,0
Brickhead92@lemmy.world,255,0,0,0,0,5,0,0,0,0,0,2,1,33,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
SicParvisMagna@feddit.nu,0,0,0,0,0,3,0,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,259,0,0,0,0,0,0,6,1,0
1henno1@feddit.ch,0,0,0,0,0,46,0,0,0,0,3,0,6,0,0,0,5,0,0,0,17,225,16,0,1,0,0,0,0,4,0,0
GAHZT@lemmy.world,114,137,0,0,2,35,0,0,6,3,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,31,5,0
rookiDev@lemmy.world,24,5,92,1,0,6,0,0,0,0,3,0,6,0,1,37,15,2,0,0,0,30,0,85,0,0,0,0,0,0,16,0
spread@programming.dev,115,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,58,0,0,0,0,0,0,131,0,0
ytrav@lemmy.world,99,0,7,8,9,25,0,0,0,0,0,0,62,0,0,0,0,41,0,0,0,0,62,0,0,0,0,0,0,31,0,0
WhatThaFudge@lemmy.sdf.org,5,0,0,0,0,2,0,1,0,0,1,49,58,1,0,33,2,0,0,0,1,29,48,0,0,43,2,2,0,35,0,0
Olgratin_Magmatoe@lemmy.world,9,1,0,1,0,0,0,0,210,10,7,1,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
swordthensnow@lemmy.world,0,0,0,0,0,7,0,0,0,0,0,20,5,0,2,6,0,0,0,0,0,8,67,1,0,3,0,0,0,202,0,0
Slayan@lemmy.ca,36,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,128,0,0
usuario@lemmy.ml,43,0,0,0,0,8,2,0,7,3,105,20,0,0,60,2,21,7,0,0,0,18,4,0,6,0,0,0,1,1,7,0
varikvalefor@yiffit.net,6,0,0,0,0,28,0,0,0,105,0,0,5,0,0,0,4,0,0,0,0,0,46,0,0,1,0,0,0,21,95,0
miketocool@lemmy.world,15,56,5,9,6,16,11,0,16,26,0,0,1,0,0,0,34,2,0,0,46,24,26,7,13,2,0,0,5,6,0,0
President_Pyrus@lemmy.world,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,294,0,0
SMB@lemmy.world,141,30,3,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,1,6,13,2,0,3,11,17,3,14,35,5,2,3
stebo02@lemmy.dbzer0.com,30,0,0,0,0,51,0,0,0,1,0,11,16,6,0,0,7,0,0,0,18,9,77,0,0,0,0,1,4,49,39,2
mr_buscemi@lemmy.blahaj.zone,24,24,47,62,37,0,71,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LadyAutumn@lemmy.blahaj.zone,3,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,129,0,0,0,0
lemmonadeguy@lemmy.world,204,9,0,1,3,61,0,1,4,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,2,0
lambdabeta@lemmy.ca,1,0,0,0,0,6,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,17,0,0,1,0,3,0,140,120,0
DrDerrek@lemmy.world,10,0,2,10,0,7,0,8,10,1,0,0,0,0,0,0,0,1,0,0,0,250,0,0,0,0,0,0,0,6,0,0
Froot_lloop@lemmy.world,90,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,0,0,1,0,0,18,0,0
Traditional_Stick_49@lemmy.world,45,15,1,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,2,14,0,0,56,73,0,0,50,7
Lyrosel@lemmy.world,91,2,23,14,25,18,7,0,0,0,8,29,35,24,0,0,0,0,0,0,0,3,6,0,0,0,0,9,17,10,1,0
zurchpet@lemmy.ml,31,15,2,41,17,81,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,13,7,27,0,0,0,62,0,0
0xmrtt@lemmy.ml,0,4,0,20,9,2,0,0,12,4,0,0,21,43,0,35,14,0,0,0,0,25,32,1,41,0,0,0,24,14,0,0
kersploosh@sh.itjust.works,176,1,0,0,0,38,0,0,0,0,0,0,12,3,0,14,0,0,0,0,0,29,0,24,0,0,0,0,3,0,0,0
cyyypher@lemmy.world,0,0,3,0,0,8,1,0,0,0,3,0,180,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
chunk@lemmy.world,101,0,1,1,0,91,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
Doremy@lemmy.world,85,1,0,0,0,8,33,27,1,0,0,4,73,2,0,0,0,0,0,0,2,5,0,19,0,0,8,12,0,22,0,0
18107@aussie.zone,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,44,0,0,0,0,7,0,234,0,0
kamad@lemmy.world,90,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,53,30,83,0,0,0,0,0,0,0,0,0
Fireplant@lemmy.world,11,0,0,0,0,17,0,0,0,0,0,66,62,0,0,0,0,0,0,0,0,73,75,0,0,0,0,0,0,0,0,0
embit@feddit.de,289,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
techie@lemmy.world,71,0,66,53,88,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
neonridex@lemmy.world,70,0,0,0,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,95,0,0
bappity@lemmy.world,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,10,0,0,0,0,132,0,0,0,0
alis@lemmy.world,35,0,0,0,0,1,0,0,0,0,7,22,16,0,0,14,0,0,0,0,0,46,25,0,0,26,0,10,36,54,0,0
bibliotectress@lemmy.world,76,0,0,34,0,20,12,25,1,0,0,0,11,0,0,0,1,0,0,0,100,6,5,0,0,2,0,0,0,9,0,1
weew@lemm.ee,282,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kali_hero@lemmy.world,0,0,0,0,0,3,0,2,0,3,178,1,2,0,0,0,10,0,0,0,0,0,17,0,6,0,0,41,0,28,0,0
Daudix@lemmy.world,24,0,0,3,6,43,0,2,1,0,0,0,8,19,3,29,21,0,0,0,0,26,4,1,49,18,19,0,20,4,0,0
AGWallace@nano.garden,35,1,28,20,5,33,8,16,0,1,11,0,0,0,0,0,0,0,6,12,1,0,113,0,0,0,0,0,0,0,0,0
0xmrtt@toast.ooo,0,0,0,11,7,2,0,0,14,3,0,0,19,11,0,21,12,0,0,0,0,69,22,1,35,0,0,0,29,31,3,0
American_Jesus@lemm.ee,5,0,0,2,11,4,0,0,0,0,3,0,6,14,1,25,92,0,0,0,25,21,9,0,0,0,0,0,0,12,58,0
mmagian@lemmy.ml,0,0,0,0,0,3,0,0,0,0,1,50,22,0,0,8,0,0,0,0,1,13,155,0,0,4,0,0,0,31,0,0
Waluigi@feddit.de,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tavarin@lemmy.ca,134,0,15,25,15,4,0,0,0,0,14,0,56,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,11,7,0
burrito82@feddit.de,0,0,0,0,0,4,0,0,0,0,0,0,167,0,0,7,0,0,0,0,0,0,20,0,1,0,0,0,0,90,0,0
Gizmodeus@lemmy.blahaj.zone,0,0,0,0,0,87,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
Ziggurat@sh.itjust.works,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,89,2,0
StarMage27@lemm.ee,62,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,65,0,0,0,29,46,54,0,0,0,0,0,0,0,0,0
MebHi@lemmy.world,14,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,153,0,0
sashimi@lemmy.world,105,0,0,17,1,9,0,0,2,0,4,26,29,2,0,0,0,0,4,0,48,30,7,0,0,0,0,0,0,8,0,1
ThetaDev@lemmy.world,2,52,9,1,2,4,0,0,26,121,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klaymore@sh.itjust.works,10,2,0,0,0,24,0,0,0,1,0,5,13,0,0,0,0,0,0,6,0,156,65,0,0,0,1,2,0,0,0,0
jo3rn@feddit.de,66,0,0,0,0,33,3,0,25,7,0,0,10,0,0,0,60,0,0,0,0,0,0,0,2,13,35,19,8,7,0,0
enjoy_slurm@lemmy.world,46,0,0,14,195,9,0,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
mp3@lemmy.ca,106,0,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,97,0,0
Seroel@lemmy.blahaj.zone,79,5,33,12,21,25,10,1,1,0,8,20,36,23,0,0,0,0,0,0,2,3,7,0,0,0,0,2,14,6,0,0
tanker405th@lemmy.ml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0
Monologue@lemmy.world,60,0,0,0,0,24,0,41,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,108,0,0
ludw@beehaw.org,0,0,0,1,0,2,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,6,0,0
DutchPowerFuckAll@lemmy.world,87,0,0,1,3,34,0,0,3,0,90,0,2,0,0,3,0,0,0,0,0,4,27,0,0,0,0,0,0,2,20,0
ithilwen@lemmy.world,110,0,0,0,0,13,1,0,0,0,1,0,0,18,1,5,0,0,0,0,0,3,6,0,24,60,42,0,0,0,0,0
SmirkSergal@pawb.social,90,25,7,12,12,5,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,58,21,3
lvl3_eroticism@lemmynsfw.com,60,0,0,105,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
samc@lemmy.nz,226,0,0,0,0,12,0,0,9,0,0,0,0,0,1,1,12,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
freo3579@lemmy.world,2,0,0,0,0,8,0,0,0,0,0,3,0,0,2,42,32,0,0,0,1,4,1,0,0,0,0,0,0,176,0,0
dakerDraws@pawb.social,66,0,0,0,52,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,25,1,0,91,0,0,28,0,2,0,0
kala_telo@lemmy.blahaj.zone,6,0,34,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,0,47,23,39,111,0,0,1,0
418@postit.quantentoast.de,2,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,169,11,0,7,61,8,0,0,0,0,4,0,0
johnnei@lemmy.johnnei.org,104,2,0,0,0,56,0,0,0,0,15,1,5,0,0,0,2,0,1,81,0,3,5,0,0,0,0,3,1,1,1,0
Aras@feddit.de,167,0,0,0,5,42,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,63,4,0
beta_tester@lemmy.ml,15,0,0,0,0,6,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,39,0,31,1,0,0,0,172,1,0
JudeH@lemmy.world,98,0,0,7,0,5,0,0,17,0,11,12,13,1,0,0,0,0,3,0,54,35,7,0,0,0,0,0,0,2,5,6
Oxnvat@lemmy.world,27,0,0,0,10,3,0,30,20,58,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,30,0,0
Dreyns@lemmy.ml,114,48,42,19,3,21,0,0,7,0,0,0,0,0,1,5,0,0,0,0,0,4,5,0,0,0,0,0,0,6,5,10
AdrianTheFrog@lemmy.world,176,30,0,0,0,13,0,0,0,0,25,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
GrantFive@lemmy.world,215,0,0,2,0,186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3
SeeStars@midwest.social,144,0,0,10,27,17,0,0,0,0,1,10,27,0,0,0,0,0,0,0,7,0,26,0,0,0,0,0,0,0,0,0
Rukmer@lemmy.world,68,0,0,0,54,16,0,0,0,29,0,6,0,0,33,4,3,50,5,0,0,5,7,0,0,5,0,0,0,0,0,0
p9j823f@lemmy.world,29,0,0,0,0,0,0,1,14,19,7,29,0,43,0,0,0,0,0,0,0,2,9,0,37,0,0,22,0,38,13,0
DeepCockGalactic@pornlemmy.com,84,0,0,0,0,3,0,0,0,0,6,16,55,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,29,0,0
Hikyuri@lemmynsfw.com,65,0,0,0,0,2,24,6,0,0,1,24,0,10,0,0,0,0,0,0,0,6,17,37,30,0,0,0,1,8,19,10
kvothelu@lemmy.world,183,0,5,1,0,0,2,6,2,31,0,0,0,0,0,0,3,0,0,0,0,9,9,0,0,0,0,0,0,0,8,1
LeftRedditOnJul1@lemmy.world,94,6,0,0,0,20,0,0,0,0,35,0,31,0,0,32,22,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Demigodrick@lemmy.zip,10,1,1,0,0,4,0,13,2,1,0,233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
atake@lemm.ee,61,18,25,64,45,17,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0
lemmyrob23@lemmy.world,57,0,0,0,0,35,12,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,139,0,0
kat@feddit.de,66,0,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,72,0,76,0,0,0,0,8,0,0
pickles@lemmy.blahaj.zone,2,13,0,0,0,4,0,0,0,0,128,48,0,0,0,0,0,0,0,1,0,54,0,12,0,0,0,0,0,0,0,0
duckington@lemmy.world,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,103,0,0,0,0,0,0,0,0,0
portside@monyet.cc,94,5,0,0,5,43,0,0,0,0,23,0,0,0,0,0,39,38,0,0,0,0,18,0,2,0,0,0,0,13,0,0
hitagi@ani.social,9,9,10,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,9,0,63,10,0,2,0
Nath@aussie.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,3,0,0,0,0,0,0,0,0
starflower@lemmy.blahaj.zone,68,4,10,21,9,47,1,1,0,0,0,3,3,0,0,0,0,0,0,2,0,1,16,4,19,0,18,12,5,4,3,3
Xelnoc@lemmy.blahaj.zone,18,0,36,0,0,58,0,0,0,0,36,0,0,0,0,0,2,1,0,0,0,52,42,0,9,3,0,13,0,0,7,0
user68k@wired.bluemarch.art,126,0,0,0,0,7,0,0,0,0,31,2,0,0,0,0,79,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
raposia@lemmy.world,49,6,0,0,0,9,0,0,25,0,0,0,0,17,0,0,0,0,0,5,14,0,34,72,0,0,0,0,0,22,0,0
dddw@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deras@sopuli.xyz,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,0,0,0,0,0,3,1,214,0,0,0,0,0,0,24,1,0
Kleysley@discuss.tchncs.de,31,0,0,0,1,13,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,151,36,0,0,0,1,0,0,33,0,0
Shizukan@lemmy.world,182,0,5,4,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,44,2,0,0,0,0,0,2,1
Kokaut@feddit.de,20,0,0,0,0,15,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,2,0
Xotor@feddit.de,155,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
Sal@mander.xyz,99,0,0,0,6,4,0,2,0,0,0,72,0,0,0,1,8,7,0,0,10,2,0,0,0,0,0,15,0,25,0,0
Zeku@feddit.de,42,0,0,0,0,2,0,0,0,0,20,0,70,0,0,0,0,0,0,0,0,0,67,0,2,0,0,0,1,44,0,0
Xmaximus10@lemmy.world,20,3,1,10,3,30,0,0,2,11,0,7,0,0,25,64,55,1,0,3,0,2,18,0,0,5,0,0,1,14,0,0
mauzg0d@lemmy.world,29,167,8,4,0,2,0,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
ImTiagoSousa@lemmy.world,0,0,0,0,0,2,0,0,0,0,0,0,53,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,3,86,0,0
drunnells@lemmy.world,6,0,0,0,0,17,1,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,9,2,0,181,0,0,0,0,0,0
Jayvmou@lemm.ee,0,0,0,0,0,2,0,0,0,0,0,0,83,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ritsu4Life@lemmy.world,221,10,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
Vivhai@lemmy.blahaj.zone,57,8,0,1,8,3,57,5,0,0,0,7,5,1,0,10,4,0,0,0,0,6,34,11,0,0,0,0,15,12,0,0
